,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat,P>0
duration_favours_fx:last_stage_favours_fx|subject_id[27],0.0,0.149,-0.334,0.318,0.002,0.002,7364.0,4346.0,7246.0,5895.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[28],-0.022,0.148,-0.353,0.269,0.002,0.002,4849.0,3585.0,5293.0,5155.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[29],-0.02,0.144,-0.336,0.283,0.002,0.002,6687.0,4267.0,7029.0,5421.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[30],-0.012,0.14,-0.314,0.304,0.002,0.002,6215.0,4105.0,6387.0,5239.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[31],-0.012,0.146,-0.341,0.282,0.002,0.002,4966.0,3493.0,5539.0,4092.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[32],0.043,0.144,-0.237,0.365,0.002,0.002,5233.0,4147.0,5987.0,4795.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[33],0.003,0.143,-0.283,0.34,0.002,0.002,6827.0,3536.0,7479.0,4589.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[34],-0.011,0.146,-0.342,0.303,0.002,0.002,5615.0,4129.0,5863.0,4831.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[35],0.027,0.149,-0.266,0.386,0.002,0.002,5630.0,4021.0,5792.0,5388.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[36],-0.012,0.144,-0.345,0.276,0.002,0.002,4958.0,3439.0,5289.0,4740.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[37],0.001,0.141,-0.311,0.304,0.002,0.001,5929.0,4745.0,6095.0,5805.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[38],-0.003,0.146,-0.319,0.319,0.002,0.002,5153.0,3146.0,5799.0,4105.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[39],0.007,0.146,-0.302,0.33,0.002,0.002,6000.0,4686.0,6299.0,5626.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[40],0.013,0.144,-0.276,0.35,0.002,0.002,5760.0,4188.0,6338.0,4953.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[41],-0.032,0.147,-0.375,0.247,0.002,0.002,6380.0,3679.0,6975.0,5978.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[42],-0.008,0.149,-0.307,0.327,0.002,0.002,6095.0,3611.0,6450.0,5337.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[43],-0.009,0.145,-0.309,0.324,0.002,0.002,5819.0,4105.0,6404.0,5329.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[44],0.0,0.147,-0.3,0.332,0.002,0.002,5421.0,3753.0,5702.0,4359.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[45],-0.005,0.144,-0.323,0.306,0.002,0.001,6940.0,4815.0,7166.0,5559.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[46],-0.008,0.143,-0.338,0.291,0.002,0.002,6441.0,4163.0,6834.0,4602.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[47],-0.001,0.146,-0.317,0.32,0.002,0.001,4781.0,4781.0,4709.0,4740.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[48],0.031,0.149,-0.263,0.371,0.002,0.002,4971.0,4487.0,5294.0,4493.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[49],0.021,0.149,-0.288,0.362,0.002,0.002,5602.0,4125.0,5902.0,5192.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[50],0.025,0.146,-0.284,0.357,0.002,0.002,5215.0,3850.0,5928.0,4093.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[51],-0.021,0.154,-0.364,0.303,0.002,0.002,4599.0,3925.0,5301.0,3892.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[52],0.016,0.147,-0.272,0.362,0.002,0.002,4727.0,4169.0,5194.0,4247.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[53],-0.003,0.147,-0.358,0.295,0.002,0.002,5912.0,4597.0,5870.0,6041.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[54],-0.002,0.146,-0.312,0.328,0.002,0.002,4571.0,3917.0,4621.0,4598.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[55],0.017,0.142,-0.29,0.327,0.002,0.001,7647.0,4894.0,7439.0,6078.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[56],-0.031,0.152,-0.382,0.269,0.002,0.002,4910.0,3597.0,5891.0,4399.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[57],0.023,0.144,-0.273,0.348,0.002,0.001,5553.0,4944.0,5570.0,5263.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[58],0.036,0.15,-0.251,0.382,0.002,0.002,5346.0,4212.0,5721.0,4417.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[59],0.019,0.149,-0.257,0.38,0.002,0.002,5800.0,4056.0,6426.0,4763.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[60],0.004,0.143,-0.309,0.321,0.002,0.002,4729.0,3756.0,4941.0,4617.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[61],0.05,0.155,-0.237,0.405,0.002,0.002,5435.0,4331.0,6197.0,5161.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[62],-0.001,0.15,-0.335,0.329,0.002,0.002,6053.0,4068.0,6284.0,4879.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[63],0.0,0.143,-0.303,0.335,0.002,0.001,5876.0,5128.0,5923.0,5756.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[64],-0.012,0.146,-0.32,0.314,0.002,0.002,5784.0,4161.0,5826.0,5363.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[65],0.022,0.146,-0.274,0.347,0.002,0.002,4963.0,3454.0,5673.0,4882.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[66],0.021,0.152,-0.286,0.375,0.002,0.002,5624.0,3919.0,5769.0,4782.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[67],-0.025,0.148,-0.352,0.277,0.002,0.002,6240.0,3960.0,7121.0,5319.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[68],0.004,0.145,-0.308,0.317,0.002,0.002,5820.0,3802.0,5909.0,5265.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[69],-0.007,0.146,-0.309,0.338,0.002,0.002,7442.0,3581.0,7737.0,5314.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[70],-0.019,0.144,-0.346,0.271,0.002,0.002,6313.0,4148.0,6640.0,6083.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[71],0.018,0.145,-0.258,0.368,0.002,0.002,5769.0,4447.0,5728.0,5170.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[72],-0.02,0.146,-0.371,0.247,0.002,0.002,5496.0,3936.0,6112.0,5251.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[73],0.009,0.144,-0.287,0.345,0.002,0.002,7178.0,4556.0,7560.0,6047.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[74],0.003,0.146,-0.318,0.318,0.002,0.002,7141.0,3595.0,7728.0,4879.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[75],-0.031,0.15,-0.381,0.261,0.002,0.002,6275.0,4257.0,6956.0,5852.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[76],-0.026,0.146,-0.353,0.267,0.002,0.002,5811.0,4567.0,6313.0,5531.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[77],0.029,0.15,-0.274,0.378,0.002,0.002,4481.0,4096.0,4880.0,4491.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[78],-0.007,0.147,-0.306,0.319,0.002,0.002,6116.0,4088.0,6679.0,4875.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[79],0.011,0.146,-0.295,0.338,0.002,0.002,5955.0,4593.0,6149.0,4772.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[80],-0.002,0.148,-0.336,0.31,0.002,0.002,7498.0,4413.0,7808.0,5923.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[81],-0.008,0.144,-0.318,0.312,0.002,0.002,5617.0,3689.0,6298.0,5079.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[82],0.01,0.145,-0.296,0.343,0.002,0.002,5595.0,4139.0,5691.0,5013.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[83],-0.04,0.154,-0.391,0.256,0.002,0.002,5477.0,4329.0,5942.0,4934.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[84],0.032,0.15,-0.254,0.387,0.002,0.002,4975.0,3326.0,5746.0,4399.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[85],0.011,0.141,-0.319,0.298,0.002,0.002,5925.0,4297.0,6479.0,5902.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[86],0.001,0.143,-0.307,0.325,0.002,0.002,7441.0,4326.0,7579.0,6094.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[87],-0.047,0.149,-0.381,0.24,0.002,0.001,5074.0,5074.0,5237.0,5653.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[88],0.01,0.147,-0.285,0.344,0.002,0.002,6142.0,4103.0,6379.0,5100.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[89],0.006,0.147,-0.311,0.339,0.002,0.002,5438.0,3830.0,5905.0,4710.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[90],-0.008,0.149,-0.309,0.349,0.002,0.002,4925.0,3300.0,5129.0,4909.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[91],-0.023,0.151,-0.351,0.297,0.002,0.002,5799.0,4532.0,6018.0,4770.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[92],0.03,0.147,-0.257,0.378,0.002,0.002,5479.0,4726.0,5687.0,5214.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[93],0.001,0.147,-0.3,0.335,0.002,0.002,5916.0,3887.0,6399.0,5315.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[94],0.013,0.147,-0.303,0.324,0.002,0.002,5639.0,3909.0,6061.0,5015.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[95],-0.02,0.15,-0.356,0.273,0.002,0.002,4987.0,3924.0,5214.0,5555.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[96],-0.022,0.15,-0.372,0.276,0.002,0.002,5717.0,4447.0,6261.0,5515.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[97],0.023,0.152,-0.28,0.368,0.002,0.002,5147.0,3821.0,5781.0,4965.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[98],0.007,0.141,-0.297,0.312,0.002,0.001,5249.0,4717.0,5382.0,4342.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[99],0.001,0.14,-0.307,0.299,0.002,0.002,6665.0,4125.0,7064.0,5998.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[100],0.056,0.157,-0.225,0.414,0.002,0.002,4198.0,4198.0,4748.0,4906.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[101],-0.006,0.145,-0.306,0.318,0.002,0.002,6621.0,4619.0,6898.0,5708.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[102],0.005,0.145,-0.292,0.337,0.002,0.002,5296.0,4336.0,5539.0,4595.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[103],0.01,0.15,-0.315,0.333,0.002,0.002,4656.0,3306.0,5020.0,4166.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[104],-0.019,0.149,-0.372,0.275,0.002,0.002,5974.0,4347.0,6425.0,5116.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[105],-0.006,0.142,-0.313,0.312,0.002,0.002,6687.0,3615.0,7130.0,5474.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[106],0.006,0.146,-0.311,0.328,0.002,0.002,5272.0,3239.0,5801.0,4593.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[107],-0.024,0.149,-0.374,0.269,0.002,0.002,6437.0,4275.0,6626.0,5194.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[108],-0.011,0.147,-0.353,0.288,0.002,0.002,5442.0,3935.0,5758.0,4403.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[109],0.012,0.142,-0.283,0.332,0.002,0.001,5929.0,4977.0,5902.0,5659.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[110],-0.011,0.145,-0.331,0.289,0.002,0.002,4105.0,3297.0,4941.0,3807.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[111],-0.009,0.145,-0.357,0.277,0.002,0.002,5516.0,4036.0,6075.0,4311.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[112],-0.008,0.149,-0.337,0.309,0.002,0.002,6713.0,4118.0,7099.0,5376.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[113],-0.032,0.155,-0.374,0.28,0.002,0.002,4321.0,3059.0,5241.0,3899.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[114],-0.007,0.142,-0.32,0.296,0.002,0.002,5512.0,4002.0,5996.0,5439.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[115],0.008,0.142,-0.3,0.322,0.002,0.002,5807.0,4263.0,5794.0,5643.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[116],-0.002,0.141,-0.303,0.314,0.002,0.002,6684.0,4073.0,6929.0,5001.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[117],0.024,0.146,-0.272,0.352,0.002,0.002,5720.0,3974.0,6297.0,5446.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[118],-0.001,0.146,-0.324,0.311,0.002,0.002,5919.0,3741.0,6181.0,4707.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[119],-0.003,0.144,-0.307,0.312,0.002,0.002,7650.0,3472.0,7944.0,5608.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[120],-0.015,0.143,-0.354,0.266,0.002,0.002,5876.0,4158.0,6306.0,4688.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[121],-0.014,0.143,-0.319,0.292,0.002,0.002,6843.0,4020.0,7422.0,5280.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[122],0.016,0.145,-0.3,0.333,0.002,0.002,5157.0,3275.0,5688.0,4358.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[123],-0.007,0.151,-0.353,0.31,0.002,0.002,5279.0,3860.0,5312.0,4656.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[124],-0.006,0.15,-0.335,0.311,0.002,0.002,3990.0,3959.0,4618.0,3574.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[125],0.002,0.148,-0.323,0.312,0.002,0.002,5507.0,4085.0,5777.0,4890.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[126],-0.02,0.142,-0.295,0.325,0.002,0.002,5314.0,4051.0,5794.0,5270.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[127],-0.012,0.145,-0.342,0.281,0.002,0.001,5807.0,4997.0,6123.0,5745.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[128],0.003,0.144,-0.32,0.309,0.002,0.002,4967.0,4272.0,5336.0,4721.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[129],0.028,0.154,-0.272,0.38,0.002,0.002,5428.0,3826.0,5985.0,5619.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[130],0.022,0.145,-0.273,0.348,0.002,0.002,4922.0,2714.0,6370.0,3897.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[131],0.025,0.144,-0.267,0.357,0.002,0.002,6266.0,4210.0,6581.0,4954.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[132],0.018,0.142,-0.277,0.342,0.002,0.002,6152.0,4089.0,6449.0,5272.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[133],0.006,0.148,-0.335,0.31,0.002,0.002,6626.0,3975.0,6685.0,4931.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[134],0.014,0.144,-0.278,0.332,0.002,0.002,5994.0,3763.0,6535.0,5572.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[135],0.009,0.145,-0.283,0.353,0.002,0.002,5102.0,4153.0,5044.0,5012.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[136],-0.007,0.144,-0.314,0.313,0.002,0.001,6124.0,4763.0,6466.0,5180.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[137],0.025,0.145,-0.267,0.355,0.002,0.002,4444.0,4108.0,5207.0,5235.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[138],0.012,0.143,-0.284,0.336,0.002,0.002,6150.0,4411.0,6276.0,5376.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[139],0.012,0.146,-0.305,0.339,0.002,0.002,6058.0,4580.0,5954.0,5506.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[140],-0.028,0.15,-0.356,0.28,0.002,0.002,4644.0,3879.0,5415.0,5364.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[141],0.027,0.145,-0.267,0.347,0.002,0.002,6190.0,4412.0,6694.0,5186.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[142],0.027,0.15,-0.252,0.39,0.002,0.002,6032.0,3841.0,6606.0,5052.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[143],0.001,0.148,-0.312,0.333,0.002,0.002,6175.0,4735.0,6330.0,5786.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[144],0.004,0.14,-0.29,0.33,0.002,0.002,5794.0,4228.0,6173.0,5150.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[145],-0.018,0.147,-0.335,0.301,0.002,0.002,6049.0,3655.0,6835.0,5034.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[146],-0.005,0.146,-0.318,0.32,0.002,0.002,6422.0,4077.0,5925.0,5730.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[147],0.0,0.148,-0.303,0.351,0.002,0.002,6932.0,4115.0,7512.0,4565.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[148],-0.013,0.141,-0.333,0.29,0.002,0.002,5987.0,3787.0,6234.0,4798.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[149],-0.021,0.15,-0.374,0.283,0.002,0.002,6721.0,4278.0,7275.0,5193.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[150],-0.012,0.145,-0.334,0.293,0.002,0.002,6312.0,3688.0,6869.0,5028.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[151],0.012,0.146,-0.288,0.336,0.002,0.002,5652.0,4006.0,5738.0,4699.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[152],-0.019,0.151,-0.358,0.291,0.002,0.002,4808.0,3347.0,5269.0,4797.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[153],0.001,0.143,-0.298,0.324,0.002,0.002,6502.0,4014.0,6695.0,5016.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[154],0.01,0.145,-0.317,0.323,0.002,0.002,5743.0,4395.0,5909.0,5099.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[155],-0.002,0.144,-0.293,0.32,0.002,0.001,6460.0,4737.0,6886.0,4879.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[156],-0.035,0.148,-0.38,0.255,0.002,0.002,4985.0,4570.0,5284.0,4990.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[157],0.018,0.145,-0.255,0.366,0.002,0.002,3765.0,3265.0,4242.0,4306.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[158],-0.016,0.146,-0.362,0.28,0.002,0.002,7104.0,4552.0,7317.0,5096.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[159],-0.007,0.148,-0.318,0.323,0.002,0.002,6321.0,4307.0,6665.0,5207.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[160],-0.02,0.147,-0.35,0.284,0.002,0.002,5162.0,3965.0,5574.0,4610.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[161],-0.006,0.144,-0.323,0.31,0.002,0.002,5315.0,3758.0,5684.0,4268.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[162],0.037,0.156,-0.259,0.405,0.002,0.002,5440.0,4139.0,5963.0,4884.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[163],0.019,0.147,-0.273,0.372,0.002,0.002,5180.0,3760.0,5709.0,4637.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[164],-0.009,0.151,-0.335,0.312,0.002,0.002,5340.0,4268.0,5906.0,5491.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[165],0.021,0.152,-0.298,0.369,0.002,0.002,5076.0,3678.0,5315.0,5093.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[166],-0.033,0.148,-0.397,0.244,0.002,0.002,5901.0,4870.0,6156.0,5877.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[167],-0.023,0.148,-0.354,0.284,0.002,0.002,5192.0,4721.0,5629.0,4679.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[168],-0.003,0.144,-0.321,0.306,0.002,0.001,6223.0,4773.0,6521.0,5595.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[169],-0.004,0.142,-0.33,0.298,0.002,0.001,6485.0,4728.0,6666.0,6073.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[170],0.008,0.144,-0.284,0.338,0.002,0.002,5573.0,4009.0,6208.0,5189.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[171],-0.003,0.148,-0.321,0.331,0.002,0.002,5482.0,4313.0,5677.0,4154.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[172],-0.04,0.153,-0.401,0.248,0.002,0.002,4347.0,3932.0,4698.0,4338.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[173],0.019,0.146,-0.277,0.35,0.002,0.002,5200.0,4157.0,5595.0,4914.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[174],0.013,0.143,-0.276,0.341,0.002,0.001,5450.0,4991.0,5602.0,5077.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[175],-0.008,0.149,-0.349,0.292,0.002,0.002,5751.0,3264.0,6024.0,5681.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[176],-0.022,0.146,-0.328,0.302,0.002,0.002,6084.0,4399.0,6490.0,5350.0,1.0,
duration_favours_fx:last_stage_favours_fx|subject_id[177],0.001,0.143,-0.32,0.296,0.002,0.002,5736.0,3989.0,5794.0,5486.0,1.0,
